"","ID","support_iec","altruism","reciprocity","industry","emp_status","age","female","educ_high","incgr_high","right"
"1",122303373,1,0,0,0,1,57,1,1,0,0
"2",147010165,0,1,1,NA,0,52,1,0,1,1
"3",147213340,0,1,1,NA,0,46,1,0,0,0
"4",147515365,1,0,0,NA,3,66,0,1,1,0
"5",147629000,1,1,0,NA,2,22,1,1,1,0
"6",147651094,0,0,0,NA,0,21,1,1,1,1
"7",147715481,1,1,0,1,1,53,0,1,1,0
"8",147799694,0,0,1,NA,2,25,1,0,0,0
"9",147810730,1,0,1,NA,1,45,1,1,0,0
"10",147812321,0,1,0,1,1,56,0,0,1,0
"11",147890748,0,1,0,1,1,55,0,0,0,1
"12",147910536,1,1,1,0,1,63,1,0,1,0
"13",147913036,1,1,0,1,1,65,0,0,0,0
"14",147919067,0,0,1,1,1,54,0,1,0,1
"15",147935816,0,0,0,1,1,58,0,0,0,0
"16",147958748,1,1,0,NA,0,27,0,1,0,0
"17",147972874,0,0,1,NA,3,62,0,1,1,0
"18",147981299,0,0,0,NA,0,34,1,0,0,0
"19",148043569,1,0,1,NA,2,29,1,1,0,0
"20",148077866,1,1,0,NA,2,31,1,0,0,0
"21",148122319,1,1,1,NA,0,62,0,1,1,0
"22",148154797,1,1,1,0,1,28,1,1,0,0
"23",148162743,1,1,0,0,1,61,0,1,1,0
"24",148176192,0,0,0,1,1,56,0,1,1,1
"25",148179217,0,0,0,NA,0,45,0,0,0,0
"26",148184006,0,0,1,NA,0,42,1,1,0,1
"27",148185193,1,1,1,0,1,26,0,1,0,0
"28",148185348,0,0,1,1,1,25,1,1,0,0
"29",148188624,0,0,0,1,1,55,1,1,1,0
"30",148191945,1,0,1,NA,2,20,0,1,1,0
"31",148219315,0,1,1,NA,0,62,0,1,0,0
"32",148222459,0,0,0,NA,2,64,0,0,0,1
"33",148229853,1,0,1,0,1,50,1,1,0,0
"34",148230102,1,0,1,0,1,51,1,1,1,1
"35",148234962,1,0,1,NA,1,39,1,1,0,0
"36",148235518,0,0,0,NA,3,74,1,1,0,0
"37",148236970,1,0,1,NA,0,55,0,0,0,0
"38",148240446,1,0,0,0,1,50,0,1,1,0
"39",148249782,0,1,1,NA,3,66,0,1,1,1
"40",148256507,0,0,0,NA,3,60,1,0,0,0
"41",148256684,0,0,0,NA,3,66,1,0,0,0
"42",148257693,0,0,0,1,1,55,1,1,0,0
"43",148259428,0,0,0,NA,0,54,1,0,0,0
"44",148262611,1,1,0,NA,3,68,0,0,0,0
"45",148265529,0,0,1,0,1,25,1,0,0,0
"46",148265747,1,1,0,NA,1,55,0,0,1,1
"47",148265951,1,1,0,1,1,55,1,1,1,0
"48",148271899,1,0,0,NA,0,60,0,1,1,1
"49",148285292,1,0,1,0,1,60,1,1,0,0
"50",148296733,1,0,1,NA,3,74,1,0,0,0
"51",148329581,1,0,1,0,1,31,1,1,0,0
"52",148331890,0,0,0,0,1,56,1,1,0,0
"53",148332436,1,0,0,0,1,46,0,1,0,1
"54",148334036,0,0,1,0,1,51,1,0,0,0
"55",148336302,1,0,0,NA,3,61,1,1,0,0
"56",148342736,0,1,0,0,1,55,1,1,1,1
"57",148345482,0,0,1,NA,0,70,0,0,0,0
"58",148350057,0,1,0,0,1,40,0,1,1,1
"59",148358973,0,1,1,NA,3,82,0,0,0,1
"60",148363381,0,0,0,0,1,41,0,1,1,1
"61",148367623,0,0,0,NA,3,80,0,1,1,1
"62",148371745,1,0,0,NA,0,53,0,0,0,0
"63",148371781,1,1,0,NA,0,54,0,1,0,0
"64",148378227,0,1,0,1,1,55,1,1,1,1
"65",148384422,1,1,0,0,1,50,0,1,0,0
"66",148386296,1,0,0,NA,2,46,1,0,0,0
"67",148390722,0,0,1,NA,3,72,1,0,1,1
"68",148393015,0,1,0,1,1,64,0,1,1,1
"69",148403258,0,0,0,NA,0,35,1,1,0,1
"70",148404971,1,0,0,NA,3,61,0,0,0,0
"71",148453131,0,1,1,0,1,57,1,1,1,1
"72",148466552,0,0,0,NA,3,81,1,0,1,1
"73",148469424,1,0,0,NA,3,66,1,1,0,0
"74",148474428,1,0,0,1,1,46,0,1,0,0
"75",148480867,0,0,0,1,1,44,0,1,0,0
"76",148485664,1,1,1,NA,0,31,1,1,0,0
"77",148486830,0,0,0,1,1,48,0,1,1,0
"78",148490469,0,0,0,0,1,52,0,1,0,1
"79",148494122,0,0,0,0,1,50,0,1,0,0
"80",148494249,0,1,0,0,1,62,0,1,0,1
"81",148494361,0,1,1,NA,2,56,0,1,1,1
"82",148497217,0,1,0,0,1,52,1,1,0,0
"83",148499174,0,0,1,NA,2,44,1,1,1,0
"84",148499347,1,0,1,0,1,62,1,1,0,0
"85",148499910,0,0,0,1,1,64,1,0,0,1
"86",148500739,0,1,1,NA,2,20,1,1,1,1
"87",148503849,0,0,0,1,1,61,0,0,1,1
"88",148504088,1,0,1,1,1,34,1,1,1,0
"89",148504279,0,1,0,NA,2,62,0,1,1,1
"90",148505404,1,1,1,1,1,28,0,1,1,0
"91",148506533,1,1,0,0,1,59,1,1,1,0
"92",148506543,0,1,1,0,1,37,1,1,0,1
"93",148507925,0,0,0,1,1,43,1,0,0,0
"94",148511195,0,0,0,NA,0,58,1,1,1,1
"95",148514695,0,0,1,1,1,52,0,1,0,1
"96",148514733,0,0,1,0,1,49,1,0,1,0
"97",148522280,1,0,0,0,1,45,0,1,1,0
"98",148528585,1,0,0,0,1,62,0,1,1,0
"99",148530746,1,0,1,NA,3,68,0,0,0,0
"100",148531996,1,0,0,NA,0,59,1,1,0,0
"101",148533114,0,0,0,NA,3,59,1,0,0,1
"102",148534994,0,0,0,NA,0,63,1,0,0,0
"103",148537008,0,0,1,0,1,46,1,0,0,0
"104",148537248,0,0,1,NA,0,41,1,1,0,1
"105",148537336,1,1,1,NA,0,71,1,0,0,1
"106",148537381,1,0,1,0,1,62,1,1,1,0
"107",148537401,1,0,0,1,1,41,0,1,1,1
"108",148537503,0,1,1,1,1,50,0,1,0,1
"109",148537986,1,0,0,0,1,45,0,1,1,0
"110",148539975,1,1,1,0,1,50,1,0,0,0
"111",148539993,0,1,0,NA,0,58,1,0,0,1
"112",148540143,1,0,0,NA,0,59,1,1,1,0
"113",148540200,1,0,1,0,1,39,1,1,0,0
"114",148540360,0,0,0,NA,3,62,0,1,0,1
"115",148540377,0,1,0,1,1,57,0,1,1,1
"116",148540474,0,0,1,1,1,53,0,0,0,1
"117",148540645,0,0,1,NA,3,69,1,1,1,0
"118",148542522,1,0,1,NA,3,77,1,1,0,0
"119",148542596,0,0,0,NA,3,67,0,1,1,1
"120",148542686,0,0,0,0,1,55,1,1,0,1
"121",148542913,1,0,1,0,1,45,1,1,1,0
"122",148542933,0,1,0,NA,0,36,1,1,1,0
"123",148543055,1,0,1,0,1,38,1,1,1,0
"124",148543154,0,0,0,NA,3,73,0,1,1,1
"125",148543179,1,1,0,1,1,38,0,1,0,0
"126",148543299,0,0,0,1,1,48,1,1,0,1
"127",148543314,0,0,1,0,1,56,1,1,1,1
"128",148543579,0,0,0,0,1,65,0,1,1,1
"129",148546007,1,0,0,NA,0,62,1,1,0,0
"130",148546046,0,0,1,0,1,56,0,1,1,0
"131",148546282,0,1,0,NA,0,73,0,0,0,1
"132",148548012,1,1,1,1,1,48,1,1,0,0
"133",148548081,0,1,0,NA,0,55,1,0,1,0
"134",148548160,0,0,1,0,1,47,1,1,1,1
"135",148550506,1,0,0,0,1,45,1,1,1,0
"136",148550588,0,1,0,NA,3,73,0,1,0,1
"137",148550675,0,0,0,1,1,39,0,1,1,1
"138",148550744,0,1,1,NA,3,64,0,1,1,1
"139",148551015,0,1,0,1,1,56,0,1,1,1
"140",148551290,1,0,1,NA,0,40,1,1,1,0
"141",148551346,0,0,0,NA,0,54,0,1,1,1
"142",148551363,1,0,1,0,1,53,1,1,1,0
"143",148551365,1,1,0,NA,0,64,0,1,0,0
"144",148551446,1,0,1,NA,0,46,0,1,0,0
"145",148551637,0,0,1,0,1,20,1,1,0,1
"146",148553433,1,1,0,0,1,54,0,1,1,0
"147",148553540,1,1,0,NA,0,44,0,1,1,0
"148",148553636,1,0,1,0,1,50,0,1,0,0
"149",148553906,0,1,0,0,1,55,0,0,1,1
"150",148553965,1,0,0,0,1,59,1,1,0,0
"151",148554050,1,1,0,0,1,81,1,1,0,1
"152",148554268,1,0,1,NA,0,54,0,0,0,0
"153",148556111,0,0,0,NA,3,70,1,0,0,0
"154",148556351,0,1,0,1,1,57,0,1,0,1
"155",148556542,1,1,1,0,1,39,1,1,1,0
"156",148556794,0,1,1,NA,3,68,0,1,1,1
"157",148556803,1,1,1,NA,0,60,0,1,0,0
"158",148558495,0,0,1,0,1,51,1,1,1,1
"159",148558530,0,1,1,NA,3,61,0,1,0,1
"160",148558753,0,0,1,1,1,35,1,1,1,1
"161",148558786,0,1,0,0,1,49,0,1,1,0
"162",148558790,0,0,1,0,1,39,0,1,1,1
"163",148558839,0,0,0,NA,2,33,1,1,0,0
"164",148558899,1,0,1,NA,0,64,1,1,0,0
"165",148559063,1,0,0,0,1,41,0,1,1,0
"166",148559770,1,1,0,1,1,28,1,0,0,0
"167",148560739,1,0,1,NA,0,48,1,1,0,0
"168",148560842,0,0,0,NA,3,63,1,1,1,0
"169",148561241,1,0,1,NA,2,39,0,1,0,0
"170",148561336,0,0,0,1,1,56,0,1,0,0
"171",148563110,0,0,1,1,1,59,0,0,1,1
"172",148563442,1,1,1,NA,0,51,1,1,0,1
"173",148565122,1,1,0,NA,0,56,1,0,0,0
"174",148565366,1,0,1,NA,0,52,1,0,0,0
"175",148569138,1,1,0,0,1,55,1,0,1,0
"176",148569473,0,0,0,0,1,51,0,1,1,1
"177",148571067,1,0,0,NA,0,43,1,0,0,0
"178",148571162,0,0,0,NA,0,41,1,1,1,1
"179",148571235,1,0,0,0,1,38,1,1,0,0
"180",148573099,1,0,0,0,1,34,1,1,0,0
"181",148574701,1,0,0,1,1,56,1,0,1,0
"182",148574741,1,1,1,0,1,30,1,1,1,0
"183",148576791,0,0,1,0,1,52,0,1,1,1
"184",148578084,0,0,0,NA,0,50,1,0,0,0
"185",148578176,0,0,0,1,1,56,1,0,1,0
"186",148578239,1,0,1,0,1,25,1,1,1,0
"187",148578243,1,1,1,0,1,25,1,1,0,0
"188",148579800,1,0,1,1,1,37,0,0,1,0
"189",148580516,1,1,1,NA,0,63,1,0,0,1
"190",148581385,1,0,0,NA,1,59,0,0,0,1
"191",148581424,0,0,0,NA,2,24,0,1,1,0
"192",148581669,0,0,1,0,1,40,0,1,1,1
"193",148581946,1,0,1,NA,2,58,1,1,1,0
"194",148584772,0,0,0,NA,3,62,0,1,0,1
"195",148587872,0,1,1,1,1,47,0,1,1,1
"196",148590148,1,0,1,0,1,31,1,1,0,0
"197",148590962,1,0,1,NA,0,38,1,1,0,1
"198",148591379,1,1,1,0,1,66,1,1,0,1
"199",148591639,1,0,0,NA,0,61,1,1,0,0
"200",148593542,0,0,1,0,1,65,0,1,0,1
"201",148593547,1,0,1,NA,0,63,1,1,0,0
"202",148595392,0,0,1,NA,3,60,0,1,0,1
"203",148596062,1,0,1,0,1,55,1,1,1,0
"204",148596460,0,1,1,0,1,63,0,1,0,1
"205",148597856,1,0,1,0,1,48,0,1,1,0
"206",148598224,1,1,0,NA,3,65,0,1,1,0
"207",148598845,0,0,0,NA,0,53,0,1,0,1
"208",148598950,0,0,1,0,1,48,1,1,0,0
"209",148599613,1,0,1,0,1,35,1,1,1,0
"210",148599621,1,0,1,NA,0,34,1,1,1,1
"211",148599623,0,0,0,1,1,51,1,1,1,1
"212",148599651,0,0,0,NA,0,45,1,0,0,0
"213",148599719,0,0,0,NA,2,54,0,0,0,1
"214",148600685,1,0,1,1,1,48,0,1,1,1
"215",148601487,0,0,0,NA,3,80,0,1,0,1
"216",148601507,1,0,1,NA,3,66,1,1,0,1
"217",148601516,0,1,1,NA,0,54,1,1,0,0
"218",148602552,0,0,0,1,1,32,1,1,0,0
"219",148603301,1,0,1,1,1,26,1,1,1,0
"220",148603703,1,1,1,0,1,57,0,1,0,0
"221",148603711,0,0,1,1,1,53,0,1,1,1
"222",148605376,0,0,0,1,1,47,0,1,1,1
"223",148605475,0,0,0,0,1,57,0,1,1,1
"224",148606194,1,0,1,1,1,61,1,1,0,0
"225",148606274,0,0,1,1,1,32,1,1,0,1
"226",148606924,1,1,1,NA,0,64,1,0,0,0
"227",148607353,0,0,0,1,1,57,0,0,1,0
"228",148607861,1,1,1,0,1,63,1,1,1,0
"229",148608821,1,0,1,NA,0,59,1,1,0,0
"230",148608996,1,0,0,NA,0,62,0,0,0,1
"231",148609052,0,1,0,NA,3,71,0,0,0,1
"232",148609640,1,1,1,0,1,35,0,1,1,1
"233",148609673,1,0,0,NA,0,31,1,1,0,0
"234",148609793,1,0,0,1,1,50,1,1,1,0
"235",148610372,1,0,1,NA,2,44,1,1,1,0
"236",148610441,0,0,1,0,1,58,1,1,0,0
"237",148611413,0,0,0,0,1,43,0,1,0,0
"238",148611459,0,0,1,1,1,35,0,1,1,0
"239",148612151,0,0,0,1,1,40,0,1,1,0
"240",148612334,1,1,0,1,1,56,0,0,1,0
"241",148612449,0,0,0,NA,3,65,0,0,0,0
"242",148613115,0,0,1,NA,0,46,1,1,0,1
"243",148613810,1,0,1,NA,0,44,1,0,0,1
"244",148614750,1,0,1,0,1,22,1,1,0,0
"245",148615676,0,0,0,NA,3,67,0,0,0,1
"246",148616362,0,1,0,0,1,64,0,1,1,1
"247",148617239,1,0,1,0,1,57,0,0,0,0
"248",148617496,1,0,1,NA,1,50,1,0,1,0
"249",148617702,0,0,1,NA,0,41,1,1,0,0
"250",148618601,1,0,0,NA,0,40,1,0,0,0
"251",148620044,0,0,1,NA,0,31,1,1,1,1
"252",148620304,0,0,1,NA,3,78,0,1,1,0
"253",148621840,0,0,0,NA,3,64,0,1,1,1
"254",148624806,1,0,0,0,1,57,1,1,0,0
"255",148625117,1,0,1,NA,0,27,1,1,1,0
"256",148627814,0,1,1,NA,1,31,1,0,0,0
"257",148627918,1,0,1,NA,0,47,0,1,1,0
"258",148632258,0,0,0,NA,0,53,0,0,0,0
"259",148632270,0,1,1,1,1,42,1,0,1,0
"260",148632280,1,0,1,1,1,34,1,0,1,0
"261",148633116,1,1,1,0,1,43,1,1,0,0
"262",148633186,0,0,1,NA,2,32,1,1,0,1
"263",148633645,1,0,1,NA,0,60,1,1,1,1
"264",148634195,1,0,0,0,1,59,0,1,1,0
"265",148635259,1,0,0,NA,0,57,1,1,1,0
"266",148635794,0,1,0,NA,0,61,1,0,0,0
"267",148636203,0,0,1,NA,0,31,1,1,0,0
"268",148638212,1,1,1,1,1,47,0,1,0,1
"269",148640777,0,0,1,0,1,26,1,1,0,1
"270",148640819,0,0,0,NA,3,64,0,0,1,1
"271",148641056,1,0,0,NA,2,47,1,0,0,0
"272",148642431,1,0,1,NA,0,39,1,0,0,1
"273",148642512,1,0,0,0,1,53,0,1,0,0
"274",148642572,1,0,0,NA,3,61,0,1,0,1
"275",148644098,0,1,1,NA,0,54,0,0,0,1
"276",148644897,0,1,0,0,1,49,0,1,0,1
"277",148645227,1,1,0,NA,0,46,0,1,0,0
"278",148645244,1,0,0,1,1,51,0,1,0,0
"279",148645260,0,0,1,NA,3,63,0,1,1,1
"280",148645281,0,0,0,NA,0,53,0,1,1,1
"281",148645337,0,0,0,NA,3,61,1,1,0,0
"282",148645683,1,0,0,NA,1,59,0,1,1,1
"283",148645684,1,0,1,NA,3,58,0,1,0,0
"284",148645703,0,1,1,NA,3,62,0,0,0,1
"285",148645718,1,0,0,0,1,50,1,1,0,0
"286",148645769,1,0,1,0,1,31,1,1,1,0
"287",148645808,1,0,0,NA,0,41,1,1,1,0
"288",148645864,1,1,1,0,1,57,0,1,1,1
"289",148645904,0,0,0,1,1,62,0,1,0,1
"290",148645958,1,1,0,NA,0,59,0,1,0,0
"291",148645964,1,0,1,0,1,57,0,1,0,1
"292",148646053,1,1,1,0,1,27,0,1,0,0
"293",148646934,0,0,0,NA,0,61,1,0,0,1
"294",148647092,1,1,0,NA,0,54,0,0,0,1
"295",148647407,1,0,0,1,1,57,0,1,1,0
"296",148647508,1,1,0,NA,0,54,1,1,0,0
"297",148647588,1,0,1,1,1,47,1,0,0,0
"298",148647659,0,0,0,NA,3,73,0,0,0,1
"299",148647689,1,0,1,NA,3,63,1,1,0,0
"300",148647700,1,1,1,0,1,55,1,1,0,1
"301",148647724,1,0,1,NA,0,55,1,1,0,0
"302",148647726,0,1,1,0,1,52,1,1,0,1
"303",148647764,0,0,0,NA,0,57,1,1,0,0
"304",148647911,1,0,1,0,1,44,1,1,1,0
"305",148647938,1,1,1,NA,0,58,1,1,0,0
"306",148647977,1,0,1,0,1,61,1,1,1,0
"307",148648091,1,0,1,1,1,48,0,1,0,1
"308",148648104,1,0,0,NA,0,53,0,1,0,0
"309",148648219,0,0,0,0,1,57,0,1,1,1
"310",148648567,1,1,1,NA,1,32,1,0,0,1
"311",148648947,1,1,0,NA,3,90,1,0,0,0
"312",148649463,1,0,1,1,1,56,0,1,0,1
"313",148649480,0,1,0,1,1,64,0,1,0,1
"314",148649635,0,0,1,NA,3,70,1,0,1,1
"315",148649789,0,0,0,1,1,64,0,1,1,1
"316",148649800,0,0,1,1,1,60,0,1,0,1
"317",148649824,1,0,1,0,1,56,0,0,0,0
"318",148649935,1,0,1,1,1,57,0,1,1,0
"319",148649957,1,1,1,1,1,62,0,1,0,0
"320",148649998,0,0,1,0,1,44,0,1,1,1
"321",148651067,1,1,0,NA,0,60,1,0,0,1
"322",148651457,1,0,0,NA,0,57,1,1,0,0
"323",148651458,0,1,0,NA,0,52,1,1,0,0
"324",148651527,0,0,1,NA,0,36,1,0,0,0
"325",148651534,0,0,0,1,1,63,1,0,0,1
"326",148651537,0,0,1,1,1,46,1,0,1,0
"327",148651544,1,1,1,NA,0,58,1,0,0,0
"328",148651560,0,0,1,NA,3,74,1,0,1,1
"329",148651645,1,0,0,NA,0,56,1,1,0,0
"330",148651687,1,0,1,0,1,51,0,1,1,0
"331",148651704,1,0,1,0,1,50,0,1,1,0
"332",148651710,1,1,0,0,1,66,0,1,1,1
"333",148651767,0,0,1,1,1,30,1,1,0,1
"334",148651985,1,0,0,1,1,60,0,1,1,0
"335",148652392,0,0,1,NA,3,62,0,1,1,1
"336",148653338,0,0,0,0,1,54,1,0,0,0
"337",148653488,1,0,0,NA,3,61,0,0,1,0
"338",148653595,1,1,1,NA,0,52,0,1,0,1
"339",148653674,1,1,0,1,1,54,1,1,1,0
"340",148654039,0,0,0,NA,0,47,1,0,0,0
"341",148654043,0,1,1,0,1,23,1,1,0,1
"342",148654627,1,1,1,1,1,32,1,1,1,0
"343",148654717,0,1,0,NA,3,70,0,0,1,1
"344",148654735,1,0,0,NA,0,55,1,0,1,0
"345",148654988,1,0,1,NA,2,53,1,1,0,1
"346",148655003,0,0,0,NA,0,61,1,0,0,0
"347",148655118,0,0,1,NA,3,69,0,0,0,1
"348",148655163,1,1,1,NA,0,61,1,1,0,0
"349",148655202,0,1,1,0,1,54,0,0,0,1
"350",148655281,1,0,1,1,1,60,0,1,0,0
"351",148656128,1,0,0,NA,3,57,1,1,1,0
"352",148656432,1,0,1,NA,3,66,0,1,0,0
"353",148656735,0,1,0,NA,3,62,1,0,0,1
"354",148657346,0,0,1,NA,0,19,0,1,1,0
"355",148657396,1,1,1,NA,3,74,0,1,0,0
"356",148658045,1,0,1,NA,3,67,0,0,0,1
"357",148658459,0,1,0,NA,3,63,0,0,0,1
"358",148658636,0,1,0,NA,3,63,1,1,1,1
"359",148659526,1,0,1,1,1,45,1,0,0,0
"360",148660118,1,0,1,1,1,29,0,1,0,1
"361",148660173,0,0,0,NA,0,53,0,1,1,0
"362",148661643,1,1,0,NA,3,65,0,1,0,0
"363",148662161,0,0,1,NA,0,67,1,0,0,0
"364",148662203,1,1,0,1,1,68,0,1,1,0
"365",148662218,0,0,1,1,1,56,0,0,1,1
"366",148662497,1,1,1,NA,0,60,1,0,0,0
"367",148662567,0,0,0,NA,3,65,0,0,0,0
"368",148663546,1,0,1,NA,0,31,1,1,0,1
"369",148663563,0,1,0,0,1,50,0,0,1,1
"370",148663586,1,0,0,1,1,58,0,1,1,0
"371",148664189,1,1,0,NA,3,72,0,0,1,1
"372",148664196,0,0,0,NA,3,73,0,0,0,1
"373",148664220,0,0,1,NA,0,49,1,0,0,1
"374",148664600,1,0,0,NA,0,41,1,1,1,0
"375",148664614,1,0,1,0,1,32,1,1,0,0
"376",148664683,0,0,1,0,1,42,1,1,0,1
"377",148664743,1,0,1,1,1,38,0,1,0,1
"378",148665518,1,1,0,0,1,24,1,1,0,0
"379",148665629,1,1,1,0,1,52,0,1,1,1
"380",148666208,0,0,1,0,1,27,1,1,0,0
"381",148666219,0,0,0,NA,0,55,0,0,0,1
"382",148666236,0,1,0,NA,0,55,1,0,0,0
"383",148666266,1,1,1,NA,0,50,1,1,0,0
"384",148666719,1,0,0,NA,2,43,1,1,0,0
"385",148666791,0,1,1,NA,3,69,1,1,1,1
"386",148667565,1,0,1,NA,3,66,1,0,0,0
"387",148667606,0,0,1,0,1,32,1,1,0,1
"388",148667608,0,0,0,1,1,33,1,1,1,1
"389",148667689,1,0,0,0,1,64,0,1,1,0
"390",148668227,0,0,0,NA,3,66,0,0,0,1
"391",148668644,1,1,1,NA,2,56,1,1,0,0
"392",148669395,1,0,0,NA,0,47,0,0,0,0
"393",148669481,0,1,0,1,1,31,0,1,1,1
"394",148669660,0,0,1,1,1,54,0,1,0,0
"395",148670125,1,1,1,1,1,26,0,1,1,0
"396",148670146,0,0,0,1,1,53,0,0,0,1
"397",148670416,0,0,1,NA,0,54,1,0,1,1
"398",148670447,1,0,1,NA,3,74,1,0,0,0
"399",148670584,1,0,1,0,1,35,1,1,1,0
"400",148671329,0,0,0,0,1,44,1,0,0,1
"401",148671338,1,0,1,0,1,43,0,0,0,0
"402",148671396,1,0,0,NA,3,62,1,1,0,1
"403",148671407,0,0,1,NA,2,67,0,1,1,1
"404",148671408,1,1,0,0,1,52,1,1,1,0
"405",148671437,0,0,0,NA,3,58,0,1,1,1
"406",148671985,0,0,0,1,1,52,0,1,1,0
"407",148672035,1,1,1,0,1,37,1,1,1,1
"408",148672063,0,0,0,NA,3,65,0,0,0,1
"409",148673358,1,0,0,NA,3,74,1,1,0,0
"410",148673989,1,0,0,NA,3,68,0,0,0,0
"411",148674019,0,0,0,NA,3,73,1,0,0,1
"412",148674048,1,0,1,NA,2,60,1,1,1,0
"413",148674469,0,0,1,0,1,38,1,1,1,0
"414",148674512,1,0,1,0,1,59,1,1,1,1
"415",148674601,1,0,0,0,1,61,0,1,0,0
"416",148674646,1,1,1,0,1,41,0,1,1,0
"417",148675227,1,0,1,NA,0,44,1,0,0,0
"418",148675291,1,0,1,NA,0,59,1,1,0,0
"419",148675293,1,0,1,0,1,33,0,1,1,0
"420",148675873,1,0,1,NA,3,70,0,1,1,0
"421",148675995,0,0,1,NA,0,49,1,0,0,0
"422",148676041,1,1,0,1,1,51,1,1,1,1
"423",148676505,1,0,0,NA,3,66,1,0,0,0
"424",148677357,0,0,1,NA,0,44,1,0,0,0
"425",148677411,0,0,0,NA,2,34,1,1,0,1
"426",148677420,0,0,0,NA,2,43,0,0,0,1
"427",148677451,1,0,0,NA,3,70,0,1,0,0
"428",148677452,1,0,1,NA,0,62,0,1,1,1
"429",148677490,1,1,1,1,1,50,0,1,0,1
"430",148678043,0,0,0,0,1,66,1,1,0,1
"431",148678071,0,0,0,0,1,48,0,1,1,1
"432",148678078,0,1,1,NA,3,73,1,0,0,1
"433",148678115,1,0,1,0,1,67,1,1,1,0
"434",148678256,1,0,1,NA,0,44,1,1,0,1
"435",148678416,0,1,1,NA,3,74,1,0,0,0
"436",148678425,0,1,1,1,1,52,0,0,0,0
"437",148678429,1,0,0,NA,3,62,0,0,0,1
"438",148678487,1,0,0,0,1,41,0,1,0,0
"439",148679246,0,1,1,0,1,57,0,0,0,1
"440",148679391,0,0,0,NA,2,55,1,1,0,1
"441",148679428,1,0,1,0,1,22,0,1,0,0
